coach_id,name,team,position_college,position_title,position_start,position_end
923,Kiefer Haffey,Detroit Mercy,Detroit Mercy,Assistant Coach/Recruiting Coordinator,2022,2024
923,Kiefer Haffey,Detroit Mercy,Concordia University,Head Women's Basketball Coach,2018,2022
923,Kiefer Haffey,Detroit Mercy,Concordia University,Assistant Coach,2017,2018
923,Kiefer Haffey,Detroit Mercy,Robichaud High School,Assistant Coach,NA,NA
923,Kiefer Haffey,Detroit Mercy,Game On Sports Center,Operations Director/Basketball Skills Trainer,NA,NA
924,Juanita Cochran,Detroit Mercy,Detroit Mercy,Assistant Coach & Co-Recruiting Coordinator,2022,NA
924,Juanita Cochran,Detroit Mercy,Detroit Queens,Assistant Coach,NA,NA
924,Juanita Cochran,Detroit Mercy,Wayne County Community College,Assistant Coach,2020,2022
924,Juanita Cochran,Detroit Mercy,Detroit Renaissance High School,Assistant Coach,2019,2020
924,Juanita Cochran,Detroit Mercy,Regent Park Academy,Physical Education Teacher,2019,2021
924,Juanita Cochran,Detroit Mercy,University Prep Science and Math Elementary School,Physical Education Teacher,2021,2021
924,Juanita Cochran,Detroit Mercy,Michigan Crossover,Assistant Coach,NA,NA
924,Juanita Cochran,Detroit Mercy,Wayne State University,Graduate Assistant Coach,2017,2019
924,Juanita Cochran,Detroit Mercy,Lawrence Tech University,Assistant Coach,2016,2017
925,Antonio Capaldi,Detroit Mercy,Detroit Mercy,Assistant Coach & Director of Player Development,2024,NA
925,Antonio Capaldi,Detroit Mercy,Alma College,Assistant Coach,2022,2024
925,Antonio Capaldi,Detroit Mercy,Concordia (Mich.),Assistant Coach,2021,2022
925,Antonio Capaldi,Detroit Mercy,Madonna University,Student Assistant,2019,2021
926,Kevin Mondro '97,Detroit Mercy,Detroit Mercy,Assistant Women's Basketball Coach,2025,NA
926,Kevin Mondro '97,Detroit Mercy,Cleary University,Head Women's Basketball Coach,2023,2025
926,Kevin Mondro '97,Detroit Mercy,Eastern Michigan,"Assistant Coach, Women's Basketball",2021,2023
926,Kevin Mondro '97,Detroit Mercy,Eastern Michigan,"Associate Head Coach, Men's Basketball",2017,2021
926,Kevin Mondro '97,Detroit Mercy,Eastern Michigan,"Assistant Coach, Men's Basketball",2011,2017
926,Kevin Mondro '97,Detroit Mercy,Loyola-Chicago,"Assistant Coach, Men's Basketball",2008,2011
926,Kevin Mondro '97,Detroit Mercy,Detroit Mercy,"Interim Head Coach, Women's Basketball",2008,2008
926,Kevin Mondro '97,Detroit Mercy,Detroit Mercy,"Associate Head Coach, Women's Basketball",2003,2009
926,Kevin Mondro '97,Detroit Mercy,Detroit Mercy,"Assistant Coach, Women's Basketball",1998,2003
926,Kevin Mondro '97,Detroit Mercy,Detroit Mercy,Director of Basketball Operations,1994,1998
927,Kayla Bridges,Detroit Mercy,Detroit Mercy,Graduate Student Assistant Coach/Director of Basketball Operations,2025,NA
927,Kayla Bridges,Detroit Mercy,Wayne State,Graduate Assistant Coach,2024,2025
927,Kayla Bridges,Detroit Mercy,Wayne State,Volunteer Assistant Coach,2023,2024
927,Kayla Bridges,Detroit Mercy,Canton High School,Head Varsity Women's Basketball Coach,2020,2024
927,Kayla Bridges,Detroit Mercy,Plymouth High School,Varsity Assistant Coach,2015,2019
928,Tania Davis,Detroit Mercy,Detroit Mercy,Assistant Coach,2025,NA
928,Tania Davis,Detroit Mercy,Iowa,"Assistant Coach, Director of Player Development",2023,2025
928,Tania Davis,Detroit Mercy,Omaha,Assistant Coach,2021,2023
928,Tania Davis,Detroit Mercy,Clemson,Graduate Assistant,2019,2021
929,Emaia “Biggie” O’Brien '25,Detroit Mercy,Detroit Mercy,Graduate Assistant Coach/Digital Media Assistant,2025,NA
930,Latifa Amzil '25,Detroit Mercy,Detroit Mercy,Graduate Assistant Coach,NA,NA
931,Maddie Diabate,Detroit Mercy,Detroit Mercy,Student Assistant Coach,2025,NA
932,Chanteese Craig,Detroit Mercy,Detroit Mercy,Student Assistant Coach,2025,NA
933,Marqus McGlothan,Eastern Illinois,Eastern Illinois,Head Women's Basketball Coach,2025,NA
933,Marqus McGlothan,Eastern Illinois,Eastern Illinois,Interim Head Women's Basketball Coach,2024,2025
933,Marqus McGlothan,Eastern Illinois,Eastern Illinois,Associate Head Coach,2023,2024
933,Marqus McGlothan,Eastern Illinois,Eastern Illinois,Assistant Women's Basketball Coach,2022,2023
933,Marqus McGlothan,Eastern Illinois,St. Cloud State,Assistant Women's Basketball Coach,2019,2020
933,Marqus McGlothan,Eastern Illinois,North Tartan Nike EYBL,Head Basketball Coach,NA,NA
933,Marqus McGlothan,Eastern Illinois,Athlos Leadership Academy,Coach,NA,NA
934,Destiny Bragman,Eastern Illinois,Eastern Illinois,Assistant Coach - Recruiting Coordinator,2024,NA
934,Destiny Bragman,Eastern Illinois,New Mexico Highlands,Assistant Coach,2023,2024
934,Destiny Bragman,Eastern Illinois,New Mexico Highlands,Assistant Athletic Director,NA,NA
934,Destiny Bragman,Eastern Illinois,Trinidad State College,Head Women's Basketball Coach,2019,2023
934,Destiny Bragman,Eastern Illinois,Western Colorado,Assistant Coach,2018,2019
934,Destiny Bragman,Eastern Illinois,Trinidad State Junior College,Assistant Coach,2016,2018
935,Caitlyn Peterson,Eastern Illinois,Eastern Illinois,Assistant Coach,NA,NA
936,Noah Larson,Eastern Illinois,Eastern Illinois,Assistant Coach,NA,NA
937,Lauren Bogle,Eastern Illinois,Eastern Illinois,Assistant Coach,NA,NA
938,Clayre Shaver,Eastern Illinois,Eastern Illinois,Graduate Assistant - Women's Basketball,NA,NA
939,Greg Todd,Eastern Kentucky,Eastern Kentucky,Head Women's Basketball Coach,2021,NA
939,Greg Todd,Eastern Kentucky,Morehead State,Head Women's Basketball Coach,2014,2021
939,Greg Todd,Eastern Kentucky,Transylvania,Head Women's Basketball Coach,2006,2014
939,Greg Todd,Eastern Kentucky,Lexington Catholic High School,Head Women's Basketball Coach,1999,2006
939,Greg Todd,Eastern Kentucky,Berea Community High School,Head Basketball Coach,1991,1998
940,Chad Gibney,Eastern Kentucky,Eastern Kentucky,Assistant Coach/Recruiting Coordinator,2023,NA
940,Chad Gibney,Eastern Kentucky,St. Bonaventure,Assistant Coach,2022,2023
940,Chad Gibney,Eastern Kentucky,Western Nebraska Community College,Head Coach,2017,2022
941,Brie Wajer,Eastern Kentucky,Eastern Kentucky,Assistant Coach,2025,NA
941,Brie Wajer,Eastern Kentucky,Army West Point,Assistant Coach,2024,2025
941,Brie Wajer,Eastern Kentucky,Eastern Kentucky,Assistant Coach,2022,2024
941,Brie Wajer,Eastern Kentucky,Villanova,Assistant Director of Basketball Operations,2021,2022
942,Ashleigh Fox,Eastern Kentucky,Eastern Kentucky,Assistant Coach,2025,NA
942,Ashleigh Fox,Eastern Kentucky,Augusta University,Assistant Coach,2023,2025
942,Ashleigh Fox,Eastern Kentucky,Discovery High School,Head Varsity Girls' Basketball Coach,2021,2023
942,Ashleigh Fox,Eastern Kentucky,Northside High School,Head Girls' Basketball Coach,2016,2021
943,Sophie Smith,Eastern Kentucky,Eastern Kentucky,Director of Basketball Operations/Graduate Assistant,NA,NA
944,Malikah Willis,Maryland-Eastern Shore,Maryland-Eastern Shore,Head Women's Basketball Coach,2024,NA
944,Malikah Willis,Maryland-Eastern Shore,Kennesaw State,Head Coach,2022,2024
944,Malikah Willis,Maryland-Eastern Shore,Mississippi State,Assistant Coach/Recruiting Coordinator/Player Development Manager,2021,2022
944,Malikah Willis,Maryland-Eastern Shore,Eastern Michigan,Assistant Coach,2020,2021
944,Malikah Willis,Maryland-Eastern Shore,Texas Tech,Assistant Coach,2019,2020
944,Malikah Willis,Maryland-Eastern Shore,College of Charleston,Assistant Coach,2017,2019
944,Malikah Willis,Maryland-Eastern Shore,Georgia Tech,Assistant Coach,2013,2017
944,Malikah Willis,Maryland-Eastern Shore,West Virginia,Assistant Coach,2009,2013
944,Malikah Willis,Maryland-Eastern Shore,Norfolk State,Assistant Coach,2007,2009
944,Malikah Willis,Maryland-Eastern Shore,Elizabeth City State,Assistant Coach,2004,2007
944,Malikah Willis,Maryland-Eastern Shore,Cheyney,Assistant Coach,2003,2004
944,Malikah Willis,Maryland-Eastern Shore,Chicago State,Assistant Coach,2002,2003
944,Malikah Willis,Maryland-Eastern Shore,Illinois-Chicago,Assistant Coach,2001,2002
945,Adria Crawford,Maryland-Eastern Shore,Maryland-Eastern Shore,Associate Head Coach,2025,NA
945,Adria Crawford,Maryland-Eastern Shore,Maryland-Eastern Shore,Assistant Coach,2024,2025
945,Adria Crawford,Maryland-Eastern Shore,George Washington,Assistant Coach,2022,2024
945,Adria Crawford,Maryland-Eastern Shore,East Tennessee State,Assistant Coach,2021,2022
945,Adria Crawford,Maryland-Eastern Shore,Marshall,Recruiting Coordinator,NA,2021
945,Adria Crawford,Maryland-Eastern Shore,College of Charleston,Assistant Coach,NA,NA
946,Sarah Miles,Maryland-Eastern Shore,Maryland-Eastern Shore,Assistant Coach,2025,NA
946,Sarah Miles,Maryland-Eastern Shore,University of Denver,Assistant Coach/Recruiting Coordinator,2021,2025
946,Sarah Miles,Maryland-Eastern Shore,Central Michigan University,Assistant Coach/Recruiting Coordinator,2020,2021
946,Sarah Miles,Maryland-Eastern Shore,Northwestern State University,Assistant Coach,2019,2020
946,Sarah Miles,Maryland-Eastern Shore,Colorado State-Pueblo,Assistant Coach/Recruiting Coordinator,2017,2019
946,Sarah Miles,Maryland-Eastern Shore,West Virginia University,Graduate Assistant,2017,2017
947,Camryn Johnson,Maryland-Eastern Shore,Maryland-Eastern Shore,Director of Basketball Operations,NA,NA
948,Areanna Combs,Maryland-Eastern Shore,Maryland-Eastern Shore,Graduate Assistant,NA,NA
949,Brenda Mock Brown,East Tennessee State,East Tennessee State,Head Women's Basketball Coach,2022,NA
949,Brenda Mock Brown,East Tennessee State,UNC Asheville,Head Women's Basketball Coach,2012,2020
949,Brenda Mock Brown,East Tennessee State,Florida,Assistant Coach,2006,2011
949,Brenda Mock Brown,East Tennessee State,Charlotte,Assistant Coach,2005,2006
949,Brenda Mock Brown,East Tennessee State,Jacksonville,Assistant Coach,2004,2005
949,Brenda Mock Brown,East Tennessee State,Georgia Tech,Assistant Coach,2002,2004
950,Honey Brown,East Tennessee State,East Tennessee State,Assistant Coach,2024,NA
950,Honey Brown,East Tennessee State,UNC Asheville,Head Women's Basketball Coach,2020,2024
950,Honey Brown,East Tennessee State,UNC Asheville,Associate Head Coach/Assistant Coach,2012,2020
950,Honey Brown,East Tennessee State,Saint Louis,Assistant Coach,2008,2012
950,Honey Brown,East Tennessee State,Ohio University,Assistant Coach,2004,2008
950,Honey Brown,East Tennessee State,Central Florida,Assistant Coach,2003,2004
950,Honey Brown,East Tennessee State,Lenoir City High School,Assistant Coach,1998,1999
951,Joe Silvestri,East Tennessee State,East Tennessee State,"Assistant Coach, Recruiting Coordinator",2025,NA
951,Joe Silvestri,East Tennessee State,Tulane,Assistant Coach,2024,2025
951,Joe Silvestri,East Tennessee State,East Tennessee State,Assistant Coach,2021,2024
951,Joe Silvestri,East Tennessee State,University of North Florida,Assistant Coach,2019,2021
951,Joe Silvestri,East Tennessee State,Florida International University,Assistant Coach,2016,2019
951,Joe Silvestri,East Tennessee State,UCF,Assistant Coach,2014,2016
951,Joe Silvestri,East Tennessee State,UCF,Director of Program Development,2012,2014
951,Joe Silvestri,East Tennessee State,UCF,Student Manager,2010,2012
952,Eric Gracia,East Tennessee State,East Tennessee State,Assistant Coach,2023,NA
952,Eric Gracia,East Tennessee State,Penn State,Director of Video and Analytics,2021,2023
952,Eric Gracia,East Tennessee State,North Dallas High School,Head Girls Basketball Coach,2019,2021
952,Eric Gracia,East Tennessee State,North Dallas High School,Assistant Coach,2015,2019
953,Nadiria Evans,East Tennessee State,East Tennessee State,Assistant Coach (Director of Player Development),NA,NA
953,Nadiria Evans,East Tennessee State,Memphis,Assistant Coach/Director of Basketball Operations,NA,NA
953,Nadiria Evans,East Tennessee State,Gardner-Webb,Director of Basketball Operations,NA,NA
954,Braden McPherson,East Tennessee State,East Tennessee State,Director of Basketball Operations,2025,NA
954,Braden McPherson,East Tennessee State,East Tennessee State,Operations Intern,2024,2025
954,Braden McPherson,East Tennessee State,East Tennessee State,Manager,2023,2024
954,Braden McPherson,East Tennessee State,East Tennessee State,CPA Supervisor,2023,2025
955,Joddie Gleason,Eastern Washington,Eastern Washington,Head Coach,2021,NA
955,Joddie Gleason,Eastern Washington,Seattle University,Associate Head Coach & Offensive Coordinator,2016,2021
955,Joddie Gleason,Eastern Washington,Humboldt State University,Head Coach,2004,2016
955,Joddie Gleason,Eastern Washington,Butte Community College,Head Coach,1999,2004
956,Skip Gleason,Eastern Washington,Eastern Washington,Associate Head Coach,2020,NA
956,Skip Gleason,Eastern Washington,Seattle University,Assistant Coach/Recruiting Coordinator/Defensive Coordinator/Scouting Coordinator,2015,2020
956,Skip Gleason,Eastern Washington,Humboldt State,Assistant Coach/Recruiting Coordinator,2006,2015
956,Skip Gleason,Eastern Washington,College of the Redwoods,Head Men's Basketball Coach,2004,2006
957,Dora Goles,Eastern Washington,Eastern Washington,Assistant Coach,2025,NA
957,Dora Goles,Eastern Washington,Idaho State,No. 2 Assistant Coach,2024,2025
957,Dora Goles,Eastern Washington,Idaho State,Assistant Coach,2022,2024
958,Brynna Maxwell,Eastern Washington,Eastern Washington,Assistant Coach,2025,NA
958,Brynna Maxwell,Eastern Washington,Gig Harbor High School,Assistant Coach,2021,2021
959,Jaela Eggers,Eastern Washington,Eastern Washington,Assistant Coach / Director of Operations,2025,NA
959,Jaela Eggers,Eastern Washington,Seattle Pacific University,Graduate Assistant Intern,2024,2025
959,Jaela Eggers,Eastern Washington,George Fox University,Social Media and Events Coordinator Intern,2023,2024
959,Jaela Eggers,Eastern Washington,Friends of Hoop Seattle,AAU Basketball Coach,2017,2023
960,Jena Stannard,Eastern Washington,Eastern Washington,Graduate Assistant,NA,NA
961,Stephanie Gaitley,Fairleigh Dickinson,Fairleigh Dickinson,Head Women's Basketball Coach,2023,NA
961,Stephanie Gaitley,Fairleigh Dickinson,Fordham,Head Women's Basketball Coach,2011,2022
961,Stephanie Gaitley,Fairleigh Dickinson,Monmouth,Head Women's Basketball Coach,2008,2011
961,Stephanie Gaitley,Fairleigh Dickinson,LIU-Brooklyn,Head Women's Basketball Coach,2002,2008
961,Stephanie Gaitley,Fairleigh Dickinson,Saint Joseph's,Head Women's Basketball Coach,1991,2001
961,Stephanie Gaitley,Fairleigh Dickinson,Richmond,Head Women's Basketball Coach,1985,1991
962,Jessica Simmonds,Fairleigh Dickinson,Fairleigh Dickinson,Associate Head Coach/Recruiting Coordinator,2023,NA
962,Jessica Simmonds,Fairleigh Dickinson,VCU,Assistant Coach/Recruiting Coordinator,2022,2023
962,Jessica Simmonds,Fairleigh Dickinson,Fairleigh Dickinson,Assistant Coach,2019,2022
962,Jessica Simmonds,Fairleigh Dickinson,Siena,Assistant Coach,2016,2019
962,Jessica Simmonds,Fairleigh Dickinson,Passaic County Community,Assistant Coach,2015,2016
962,Jessica Simmonds,Fairleigh Dickinson,Lady Choz (Gauchos),"Head Coach, 15-U",2015,2016
962,Jessica Simmonds,Fairleigh Dickinson,Team Takeover,"Head Coach, 15-U",2013,2014
962,Jessica Simmonds,Fairleigh Dickinson,Chesapeake,Assistant Coach,2013,2014
962,Jessica Simmonds,Fairleigh Dickinson,Hampton,Assistant Coach,2011,2012
963,Jeremy Thompson,Fairleigh Dickinson,Fairleigh Dickinson,Assistant Women's Basketball Coach,2023,NA
963,Jeremy Thompson,Fairleigh Dickinson,Monroe,Head Women's Basketball Coach,2019,2023
963,Jeremy Thompson,Fairleigh Dickinson,CCNY,Associate Head Coach/Recruiting Coordinator,2018,2019
963,Jeremy Thompson,Fairleigh Dickinson,Mitchell,Assistant Women's Basketball Coach,2017,2018
963,Jeremy Thompson,Fairleigh Dickinson,Albertus Magnus,Assistant Women's Basketball Coach,2016,2017
963,Jeremy Thompson,Fairleigh Dickinson,Sports Center of Connecticut,Girls Basketball Program Director,2016,2018
963,Jeremy Thompson,Fairleigh Dickinson,Connecticut Sound Youth Basketball Club,Founder,2016,2018
963,Jeremy Thompson,Fairleigh Dickinson,Bunnell High School,Varsity Girls Basketball Coach,2015,2016
963,Jeremy Thompson,Fairleigh Dickinson,Staples High School,Varsity Girls Basketball Assistant Coach,2013,2015
963,Jeremy Thompson,Fairleigh Dickinson,JCC Maccabi Games,Head U-17 Women's Basketball Coach,2014,2014
964,Ty Rozier,Fairleigh Dickinson,Fairleigh Dickinson,Assistant Women's Basketball Coach,2023,NA
964,Ty Rozier,Fairleigh Dickinson,Boston College,"Development Assistant, Athletics",2022,2023
964,Ty Rozier,Fairleigh Dickinson,Boston College,"Development Assistant, Annual and Leadership Giving",2022,2022
964,Ty Rozier,Fairleigh Dickinson,Teach for America/KIPP SHINE Prep Elementary School,Lead PK-4 Teacher,2019,2021
964,Ty Rozier,Fairleigh Dickinson,Fordham,First Year Formation Advisor/Mentor,2018,2019
964,Ty Rozier,Fairleigh Dickinson,Fordham,Women's Basketball Manager,2017,2019
965,Nickie Carter,Fairleigh Dickinson,Fairleigh Dickinson,Director of Basketball Operations,NA,NA
966,Raina Harmon,Florida Gulf Coast,Florida Gulf Coast,Head Women's Basketball Coach,2025,NA
966,Raina Harmon,Florida Gulf Coast,Iowa,Assistant Coach,2017,2025
966,Raina Harmon,Florida Gulf Coast,Central Michigan,Assistant Coach,2012,2017
966,Raina Harmon,Florida Gulf Coast,Michigan,Director of Women's Basketball Operations,2010,2012
967,Janelle Silver-Martin,Florida Gulf Coast,Florida Gulf Coast,Assistant Coach,2025,NA
967,Janelle Silver-Martin,Florida Gulf Coast,Morgan State,Assistant Coach,2022,2025
967,Janelle Silver-Martin,Florida Gulf Coast,University of Richmond,Director of Basketball Operations,2020,2022
967,Janelle Silver-Martin,Florida Gulf Coast,Valdosta State,Assistant Coach,2020,2021
967,Janelle Silver-Martin,Florida Gulf Coast,Florida Gulf Coast,Video Coordinator,2019,2020
967,Janelle Silver-Martin,Florida Gulf Coast,Washington Adventist University,Assistant Coach,2018,2019
